date,city,temperature,rainfall,humidity
2024-10-27,Seattle,23.39,8.12,82.42
2024-10-28,Seattle,20.77,4.99,25.5
2024-10-29,Seattle,20.53,8.96,52.3
2024-10-30,Seattle,18.25,12.07,71.25
2024-10-31,Seattle,23.6,0.0,65.68
2024-11-01,Seattle,22.68,0.0,56.6
2024-11-02,Seattle,19.25,0.27,79.48
2024-11-03,Seattle,20.85,11.54,31.28
2024-11-04,Seattle,21.92,0.0,56.4
2024-11-05,Seattle,25.29,0.0,50.97
2024-11-06,Seattle,23.96,2.47,63.5
2024-11-07,Seattle,20.82,1.64,82.63
2024-11-08,Seattle,19.64,0.0,23.69
2024-11-09,Seattle,24.04,8.13,56.33
2024-11-10,Seattle,21.07,0.0,54.06
2024-11-11,Seattle,22.59,6.56,46.62
2024-11-12,Seattle,24.18,0.47,45.1
2024-11-13,Seattle,22.76,3.68,78.3
2024-11-14,Seattle,23.04,0.0,79.99
2024-11-15,Seattle,21.87,3.3,59.5
2024-11-16,Seattle,23.47,0.0,72.4
2024-11-17,Seattle,16.75,7.68,41.75
2024-11-18,Seattle,24.86,3.78,85.5
2024-11-19,Seattle,24.57,0.0,27.9
2024-11-20,Seattle,23.61,0.0,47.43
2024-11-21,Seattle,23.85,0.0,60.84
2024-11-22,Seattle,24.1,0.36,11.52
2024-11-23,Seattle,22.12,5.21,76.09
2024-11-24,Seattle,21.17,0.0,81.44
2024-11-25,Seattle,23.56,1.44,88.84
2024-11-26,Seattle,24.41,0.0,56.86
2024-11-27,Seattle,28.99,4.23,60.38
2024-11-28,Seattle,24.38,4.69,73.19
2024-11-29,Seattle,23.43,5.43,56.98
2024-11-30,Seattle,25.77,0.0,52.0
2024-12-01,Seattle,23.81,0.0,67.54
2024-12-02,Seattle,25.31,0.0,100.0
2024-12-03,Seattle,23.93,7.46,30.47
2024-12-04,Seattle,27.25,0.75,47.42
2024-12-05,Seattle,26.88,2.31,43.75
2024-12-06,Seattle,24.93,0.0,66.11
2024-12-07,Seattle,24.3,2.02,71.85
2024-12-08,Seattle,27.38,0.0,78.18
2024-12-09,Seattle,26.31,0.0,54.33
2024-12-10,Seattle,28.46,0.0,77.56
2024-12-11,Seattle,25.91,0.0,39.08
2024-12-12,Seattle,28.98,1.73,40.4
2024-12-13,Seattle,26.98,0.0,75.56
2024-12-14,Seattle,27.6,0.0,30.87
2024-12-15,Seattle,27.26,0.0,75.87
2024-12-16,Seattle,29.11,3.8,10.0
2024-12-17,Seattle,27.39,0.0,40.92
2024-12-18,Seattle,27.78,0.0,64.3
2024-12-19,Seattle,30.31,5.4,57.24
2024-12-20,Seattle,32.95,7.7,57.97
2024-12-21,Seattle,28.15,8.69,80.15
2024-12-22,Seattle,26.47,7.43,56.91
2024-12-23,Seattle,27.74,0.0,54.62
2024-12-24,Seattle,29.6,9.94,79.14
2024-12-25,Seattle,28.63,3.95,76.52
2024-12-26,Seattle,30.14,0.0,49.36
2024-12-27,Seattle,30.91,4.06,54.14
2024-12-28,Seattle,25.08,0.0,72.39
2024-12-29,Seattle,26.23,7.92,80.72
2024-12-30,Seattle,30.74,4.99,70.58
2024-01-01,Houston,25.99,0.0,52.31
2024-01-02,Houston,25.57,7.11,52.42
2024-01-03,Houston,30.73,4.15,34.49
2024-01-04,Houston,26.48,0.0,16.11
2024-01-05,Houston,30.11,5.52,70.66
2024-01-06,Houston,27.41,0.0,50.33
2024-01-07,Houston,28.94,0.0,10.0
2024-01-08,Houston,26.97,1.29,62.71
2024-01-09,Houston,29.05,5.19,65.18
2024-01-10,Houston,30.16,0.0,70.09
2024-01-11,Houston,29.19,0.0,29.94
2024-01-12,Houston,26.61,0.0,75.07
2024-01-13,Houston,27.04,0.0,47.77
2024-01-14,Houston,30.68,2.07,56.41
2024-01-15,Houston,28.39,8.46,45.02
2024-01-16,Houston,31.4,3.05,56.79
2024-01-17,Houston,33.94,0.0,52.93
2024-01-18,Houston,26.64,6.76,93.78
2024-01-19,Houston,32.61,8.12,56.05
2024-01-20,Houston,28.7,0.0,100.0
2024-01-21,Houston,30.53,0.0,86.56
2024-01-22,Houston,27.8,4.03,56.55
2024-01-23,Houston,31.19,1.68,30.98
2024-01-24,Houston,30.22,7.24,59.42
2024-01-25,Houston,31.77,0.0,59.47
2024-01-26,Houston,29.13,5.73,60.63
2024-01-27,Houston,31.92,7.44,73.83
2024-01-28,Houston,31.23,0.0,59.94
2024-01-29,Houston,29.77,0.28,52.51
2024-01-30,Houston,29.03,0.0,46.64
2024-01-31,Houston,31.53,0.0,60.31
2024-02-01,Houston,35.09,7.12,92.87
2024-02-02,Houston,32.22,7.84,45.52
2024-02-03,Houston,30.29,0.0,83.72
2024-02-04,Houston,34.8,0.0,54.92
2024-02-05,Houston,30.35,3.91,82.5
2024-02-06,Houston,28.51,4.05,54.47
2024-02-07,Houston,32.36,4.29,56.24
2024-02-08,Houston,32.07,0.93,79.41
2024-02-09,Houston,33.24,3.1,34.58
2024-02-10,Houston,31.78,6.49,60.75
2024-02-11,Houston,33.99,10.83,80.77
2024-02-12,Houston,32.98,0.0,10.0
2024-02-13,Houston,32.59,0.37,67.81
2024-02-14,Houston,32.74,0.4,24.41
2024-02-15,Houston,31.29,4.38,94.32
2024-02-16,Houston,33.09,3.64,79.05
2024-02-17,Houston,31.79,3.83,45.19
2024-02-18,Houston,35.25,2.76,65.97
2024-02-19,Houston,32.07,5.54,100.0
2024-02-20,Houston,31.73,0.3,64.63
2024-02-21,Houston,35.43,0.0,10.0
2024-02-22,Houston,36.68,5.8,25.14
2024-02-23,Houston,32.85,9.84,88.96
2024-02-24,Houston,36.05,1.12,61.66
2024-02-25,Houston,34.01,7.64,42.48
2024-02-26,Houston,32.75,7.05,59.11
2024-02-27,Houston,37.22,0.0,58.9
2024-02-28,Houston,32.71,2.04,30.43
2024-02-29,Houston,33.67,0.0,73.88
2024-03-01,Houston,36.16,0.0,86.68
2024-03-02,Houston,39.81,2.23,47.18
2024-03-03,Houston,40.54,0.0,60.4
2024-03-04,Houston,35.33,8.73,67.19
2024-03-05,Houston,34.05,0.0,53.16
2024-03-06,Houston,33.11,2.24,48.72
2024-03-07,Houston,32.21,8.28,50.05
2024-03-08,Houston,32.73,1.16,61.37
2024-03-09,Houston,31.84,3.66,39.06
2024-03-10,Houston,38.81,4.62,52.0
2024-03-11,Houston,33.96,1.48,72.26
2024-03-12,Houston,35.46,0.91,61.17
2024-03-13,Houston,34.36,0.28,18.28
2024-03-14,Houston,37.56,3.49,44.53
2024-03-15,Houston,39.46,2.44,39.28
2024-03-16,Houston,37.42,3.99,67.89
2024-03-17,Houston,34.9,4.25,54.76
2024-03-18,Houston,36.91,0.0,51.32
2024-03-19,Houston,39.28,0.0,47.92
2024-03-20,Houston,34.97,0.0,15.83
2024-03-21,Houston,35.44,2.68,58.95
2024-03-22,Houston,35.64,2.22,80.46
2024-03-23,Houston,35.57,0.0,54.38
2024-03-24,Houston,37.13,9.06,47.44
2024-03-25,Houston,36.19,3.69,40.15
2024-03-26,Houston,36.05,0.0,24.62
2024-03-27,Houston,36.76,0.08,64.05
2024-03-28,Houston,36.0,0.0,59.09
2024-03-29,Houston,33.58,8.95,32.88
2024-03-30,Houston,35.66,0.0,71.41
2024-03-31,Houston,35.39,0.0,77.06
2024-04-01,Houston,36.11,4.58,40.37
2024-04-02,Houston,33.24,2.54,53.62
2024-04-03,Houston,37.29,1.6,64.1
2024-04-04,Houston,32.79,11.44,56.72
2024-04-05,Houston,37.41,0.0,66.16
2024-04-06,Houston,33.4,4.26,52.88
2024-04-07,Houston,36.04,5.49,35.35
2024-04-08,Houston,34.59,4.29,100.0
2024-04-09,Houston,35.66,4.96,57.86
2024-04-10,Houston,39.8,0.0,61.89
2024-04-11,Houston,32.63,0.0,65.95
2024-04-12,Houston,36.13,0.58,57.88
2024-04-13,Houston,42.01,0.71,70.2
2024-04-14,Houston,34.48,3.48,55.24
2024-04-15,Houston,34.91,11.09,83.54
2024-04-16,Houston,35.96,0.0,52.78
2024-04-17,Houston,41.05,0.85,82.06
2024-04-18,Houston,38.47,3.09,43.16
2024-04-19,Houston,30.67,5.42,43.7
2024-04-20,Houston,35.83,0.0,54.7
2024-04-21,Houston,35.49,3.34,37.7
2024-04-22,Houston,37.75,0.0,26.51
2024-04-23,Houston,35.08,2.17,63.21
2024-04-24,Houston,37.95,0.82,57.61
2024-04-25,Houston,32.95,6.1,63.69
2024-04-26,Houston,34.25,0.0,88.89
2024-04-27,Houston,32.56,0.0,67.17
2024-04-28,Houston,32.54,0.0,17.52
2024-04-29,Houston,36.29,0.0,100.0
2024-04-30,Houston,32.78,0.0,48.69
2024-05-01,Houston,35.17,0.0,72.25
2024-05-02,Houston,32.64,0.0,24.04
2024-05-03,Houston,30.06,0.0,53.98
2024-05-04,Houston,33.15,8.22,84.56
2024-05-05,Houston,33.65,0.0,48.67
2024-05-06,Houston,33.02,0.0,46.05
2024-05-07,Houston,32.81,0.07,47.29
2024-05-08,Houston,34.43,3.8,41.79
2024-05-09,Houston,36.45,0.0,27.64
2024-05-10,Houston,34.56,0.0,66.43
2024-05-11,Houston,28.88,8.96,73.45
2024-05-12,Houston,30.58,0.0,93.45
2024-05-13,Houston,31.99,0.0,14.68
2024-05-14,Houston,32.65,0.86,74.31
2024-05-15,Houston,30.43,0.0,69.02
2024-05-16,Houston,35.12,0.0,81.63
2024-05-17,Houston,33.06,7.46,58.6
2024-05-18,Houston,27.82,1.24,81.2
2024-05-19,Houston,30.95,0.06,56.48
2024-05-20,Houston,26.81,10.36,41.97
2024-05-21,Houston,33.48,1.57,85.15
2024-05-22,Houston,33.15,0.83,42.13
2024-05-23,Houston,33.8,0.0,72.92
2024-05-24,Houston,29.87,8.26,63.23
2024-05-25,Houston,33.22,2.41,24.95
2024-05-26,Houston,30.07,5.36,63.33
2024-05-27,Houston,34.01,4.02,40.67
2024-05-28,Houston,29.91,2.51,13.72
2024-05-29,Houston,34.71,4.21,84.54
2024-05-30,Houston,28.05,8.22,100.0
2024-05-31,Houston,28.42,5.86,60.02
2024-06-01,Houston,27.83,4.46,76.67
2024-06-02,Houston,29.56,7.83,26.66
2024-06-03,Houston,27.62,2.68,60.51
2024-06-04,Houston,29.02,6.05,70.62
2024-06-05,Houston,32.02,1.38,72.05
2024-06-06,Houston,29.26,12.27,43.75
2024-06-07,Houston,34.2,2.17,32.49
2024-06-08,Houston,32.57,2.63,77.02
2024-06-09,Houston,32.12,3.69,48.16
2024-06-10,Houston,31.46,2.0,73.72
2024-06-11,Houston,25.04,4.23,47.23
2024-06-12,Houston,32.49,5.12,64.8
2024-06-13,Houston,29.99,0.0,92.47
2024-06-14,Houston,32.84,3.96,91.81
2024-06-15,Houston,27.55,0.0,60.82
2024-06-16,Houston,29.39,0.03,70.76
2024-06-17,Houston,28.97,0.0,70.38
2024-06-18,Houston,29.92,2.86,83.05
2024-06-19,Houston,25.58,4.34,36.59
2024-06-20,Houston,25.62,0.0,41.16
2024-06-21,Houston,26.58,0.93,76.74
2024-06-22,Houston,26.87,0.0,82.8
2024-06-23,Houston,25.67,1.71,68.93
2024-06-24,Houston,27.57,7.47,69.58
2024-06-25,Houston,25.28,12.89,63.89
2024-06-26,Houston,26.53,6.82,64.99
2024-06-27,Houston,27.45,14.46,54.5
2024-06-28,Houston,25.85,2.58,81.43
2024-06-29,Houston,23.3,0.0,48.26
2024-06-30,Houston,22.87,0.0,70.05
2024-07-01,Houston,24.19,0.0,61.39
2024-07-02,Houston,27.52,0.0,76.4
2024-07-03,Houston,27.26,6.77,84.37
2024-07-04,Houston,29.85,0.22,62.19
2024-07-05,Houston,24.45,2.01,90.66
2024-07-06,Houston,22.42,0.0,87.54
2024-07-07,Houston,26.98,0.18,77.09
2024-07-08,Houston,25.45,9.5,61.49
2024-07-09,Houston,26.65,15.21,71.96
2024-07-10,Houston,24.52,5.61,52.69
2024-07-11,Houston,29.03,2.9,54.54
2024-07-12,Houston,22.41,7.49,77.34
2024-07-13,Houston,22.92,4.88,29.83
2024-07-14,Houston,24.12,4.26,94.15
2024-07-15,Houston,22.04,0.0,42.09
2024-07-16,Houston,20.74,8.68,90.97
2024-07-17,Houston,23.89,8.11,62.68
2024-07-18,Houston,22.9,0.33,53.79
2024-07-19,Houston,19.83,3.32,59.19
2024-07-20,Houston,24.25,2.47,56.75
2024-07-21,Houston,20.85,2.36,74.76
2024-07-22,Houston,20.15,2.44,64.66
2024-07-23,Houston,20.84,0.0,64.61
2024-07-24,Houston,19.85,3.75,42.09
2024-07-25,Houston,24.08,13.69,42.78
2024-07-26,Houston,22.87,0.0,80.82
2024-07-27,Houston,19.12,4.4,42.54
2024-07-28,Houston,21.08,0.0,76.45
2024-07-29,Houston,19.67,4.76,53.12
2024-07-30,Houston,20.96,2.74,44.76
2024-07-31,Houston,21.46,9.65,44.44
2024-08-01,Houston,23.24,9.49,43.68
2024-08-02,Houston,17.84,3.51,49.05
2024-08-03,Houston,24.34,2.17,43.96
2024-08-04,Houston,18.16,7.45,48.58
2024-08-05,Houston,20.4,6.78,50.31
2024-08-06,Houston,20.08,1.92,73.67
2024-08-07,Houston,21.22,0.9,61.27
2024-08-08,Houston,19.16,0.0,65.15
2024-08-09,Houston,23.55,0.0,44.54
2024-08-10,Houston,17.89,5.62,68.97
2024-08-11,Houston,19.18,0.0,61.85
2024-08-12,Houston,16.24,2.72,77.43
2024-08-13,Houston,16.74,0.0,91.59
2024-08-14,Houston,17.9,7.68,56.92
2024-08-15,Houston,18.67,4.19,42.32
2024-08-16,Houston,19.14,0.09,33.59
2024-08-17,Houston,19.43,0.68,56.86
2024-08-18,Houston,16.22,9.96,77.53
2024-08-19,Houston,20.45,0.47,25.42
2024-08-20,Houston,22.32,1.69,45.02
2024-08-21,Houston,19.14,7.84,59.54
2024-08-22,Houston,20.75,7.41,38.47
2024-08-23,Houston,16.74,6.79,10.0
2024-08-24,Houston,17.69,0.0,50.47
2024-08-25,Houston,17.29,0.21,48.95
2024-08-26,Houston,15.59,13.46,97.35
2024-08-27,Houston,15.37,9.91,52.01
2024-08-28,Houston,17.86,1.68,46.81
2024-08-29,Houston,19.48,2.63,50.47
2024-08-30,Houston,14.81,0.0,27.17
2024-08-31,Houston,17.36,0.0,54.69
2024-09-01,Houston,19.99,8.0,59.35
2024-09-02,Houston,17.0,11.4,70.42
2024-09-03,Houston,16.44,0.0,67.88
2024-09-04,Houston,18.68,0.0,65.82
2024-09-05,Houston,16.22,1.08,10.24
2024-09-06,Houston,16.43,6.85,47.37
2024-09-07,Houston,16.91,0.0,67.21
2024-09-08,Houston,16.31,0.0,86.65
2024-09-09,Houston,18.54,0.0,69.96
2024-09-10,Houston,17.7,5.21,26.11
2024-09-11,Houston,18.58,0.0,52.84
2024-09-12,Houston,21.79,3.51,52.27
2024-09-13,Houston,12.05,8.95,33.1
2024-09-14,Houston,14.41,0.34,88.33
2024-09-15,Houston,17.92,1.21,66.17
2024-09-16,Houston,15.13,2.7,61.47
2024-09-17,Houston,18.23,6.84,69.88
2024-09-18,Houston,15.53,5.71,58.16
2024-09-19,Houston,14.06,0.0,61.69
2024-09-20,Houston,18.01,1.08,35.82
2024-09-21,Houston,16.28,2.57,63.72
2024-09-22,Houston,17.98,7.09,48.12
2024-09-23,Houston,14.89,0.0,73.98
2024-09-24,Houston,19.0,0.42,55.17
2024-09-25,Houston,19.02,4.53,68.72
2024-09-26,Houston,13.69,5.39,41.42
2024-09-27,Houston,13.8,0.27,48.28
2024-09-28,Houston,15.61,0.0,79.18
2024-09-29,Houston,18.31,0.0,79.57
2024-09-30,Houston,14.43,6.28,58.63
2024-10-01,Houston,16.11,1.07,84.24
2024-10-02,Houston,13.58,5.04,82.03
2024-10-03,Houston,17.5,13.62,49.42
2024-10-04,Houston,17.99,1.47,84.67
2024-10-05,Houston,16.08,0.06,86.12
2024-10-06,Houston,15.13,0.0,49.66
2024-10-07,Houston,17.37,8.96,62.22
2024-10-08,Houston,18.79,0.0,51.13
2024-10-09,Houston,15.6,1.43,61.68
2024-10-10,Houston,17.59,0.0,62.78
2024-10-11,Houston,16.15,0.0,57.73
2024-10-12,Houston,15.99,1.17,60.64
2024-10-13,Houston,16.46,0.0,85.45
2024-10-14,Houston,14.01,0.0,100.0
2024-10-15,Houston,14.32,0.0,74.69
2024-10-16,Houston,12.29,0.82,100.0
2024-10-17,Houston,13.4,0.0,30.02
2024-10-18,Houston,18.34,7.62,49.75
2024-10-19,Houston,17.96,8.95,95.75
2024-10-20,Houston,16.16,0.0,43.58
2024-10-21,Houston,15.86,0.71,56.24
2024-10-22,Houston,19.02,8.37,56.57
2024-10-23,Houston,19.04,3.79,61.29
2024-10-24,Houston,18.72,2.36,100.0
2024-10-25,Houston,14.11,0.0,57.47
2024-10-26,Houston,17.94,8.34,59.51
2024-10-27,Houston,14.29,6.21,75.1
2024-10-28,Houston,13.33,1.98,28.2
2024-10-29,Houston,15.96,0.0,76.19
2024-10-30,Houston,17.61,0.0,77.6
2024-10-31,Houston,14.6,3.65,43.72
2024-11-01,Houston,16.82,4.52,70.43
2024-11-02,Houston,20.32,1.59,66.13
2024-11-03,Houston,16.87,2.91,68.79
2024-11-04,Houston,17.64,0.0,66.63
2024-11-05,Houston,18.67,0.0,34.31
2024-11-06,Houston,20.99,4.46,55.42
2024-11-07,Houston,15.87,0.0,86.05
2024-11-08,Houston,18.53,0.0,70.19
2024-11-09,Houston,16.73,9.5,87.06
2024-11-10,Houston,17.54,0.0,10.0
2024-11-11,Houston,15.62,0.0,62.7
2024-11-12,Houston,18.05,0.0,54.38
2024-11-13,Houston,19.83,4.64,22.01
2024-11-14,Houston,18.68,0.0,78.03
2024-11-15,Houston,20.63,0.0,44.68
2024-11-16,Houston,18.26,0.0,66.72
2024-11-17,Houston,18.76,6.85,38.03
2024-11-18,Houston,18.2,0.0,39.91
2024-11-19,Houston,17.2,6.98,46.03
2024-11-20,Houston,19.95,0.1,34.61
2024-11-21,Houston,19.5,5.0,35.84
2024-11-22,Houston,21.59,0.0,50.34
2024-11-23,Houston,21.17,0.0,60.75
2024-11-24,Houston,19.62,2.65,12.39
2024-11-25,Houston,16.73,5.08,80.74
2024-11-26,Houston,18.71,0.78,65.89
2024-11-27,Houston,22.06,0.0,42.28
2024-11-28,Houston,20.15,5.52,100.0
2024-11-29,Houston,20.51,0.0,68.05
2024-11-30,Houston,23.76,2.54,41.87
2024-12-01,Houston,23.18,5.32,39.48
2024-12-02,Houston,22.18,6.99,83.64
2024-12-03,Houston,21.44,0.21,84.55
2024-12-04,Houston,19.3,4.19,32.6
2024-12-05,Houston,24.01,0.71,85.37
2024-12-06,Houston,23.02,0.0,88.49
2024-12-07,Houston,25.3,6.41,44.77
2024-12-08,Houston,21.74,2.73,45.93
2024-12-09,Houston,25.9,2.72,10.0
2024-12-10,Houston,23.36,0.26,58.5
2024-12-11,Houston,22.1,6.04,82.39
2024-12-12,Houston,23.57,0.3,59.17
2024-12-13,Houston,23.21,0.0,71.58
2024-12-14,Houston,24.25,9.7,85.11
2024-12-15,Houston,22.13,6.1,40.98
2024-12-16,Houston,25.06,0.0,39.53
2024-12-17,Houston,24.39,0.0,24.98
2024-12-18,Houston,23.65,2.41,52.61
2024-12-19,Houston,21.01,0.0,67.82
2024-12-20,Houston,25.5,1.92,83.14
2024-12-21,Houston,25.3,0.0,54.39
2024-12-22,Houston,21.87,1.46,82.24
2024-12-23,Houston,26.22,9.01,53.94
2024-12-24,Houston,27.71,1.03,89.43
2024-12-25,Houston,25.15,5.54,89.5
2024-12-26,Houston,24.98,3.09,85.78
2024-12-27,Houston,25.27,0.0,100.0
2024-12-28,Houston,24.77,2.79,83.12
2024-12-29,Houston,24.66,0.0,65.07
2024-12-30,Houston,22.47,0.56,64.9
2024-01-01,Austin,18.1,0.0,53.83
2024-01-02,Austin,19.27,4.59,85.34
2024-01-03,Austin,12.28,0.0,70.28
2024-01-04,Austin,19.62,0.0,52.24
2024-01-05,Austin,17.5,0.0,70.43
2024-01-06,Austin,11.51,4.46,40.1
2024-01-07,Austin,16.14,5.26,68.95
2024-01-08,Austin,17.19,6.85,26.0
2024-01-09,Austin,17.79,0.0,78.36
2024-01-10,Austin,18.92,5.62,92.91
2024-01-11,Austin,19.97,1.21,59.97
2024-01-12,Austin,19.09,2.68,74.1
2024-01-13,Austin,13.59,11.4,61.22
2024-01-14,Austin,14.98,0.0,17.41
2024-01-15,Austin,16.21,1.29,90.29
2024-01-16,Austin,19.38,3.16,37.3
2024-01-17,Austin,17.07,0.0,45.88
2024-01-18,Austin,18.18,0.62,53.22
2024-01-19,Austin,17.7,2.68,53.71
2024-01-20,Austin,16.02,2.17,57.66
2024-01-21,Austin,16.21,0.0,71.94
2024-01-22,Austin,17.26,0.0,53.5
2024-01-23,Austin,20.94,11.05,73.18
2024-01-24,Austin,22.02,3.73,46.3
2024-01-25,Austin,21.31,1.57,67.54
2024-01-26,Austin,18.27,4.33,57.59
2024-01-27,Austin,20.78,1.57,54.46
2024-01-28,Austin,21.44,0.0,28.23
2024-01-29,Austin,16.87,2.92,51.06
2024-01-30,Austin,17.31,2.53,58.12
2024-01-31,Austin,19.92,3.23,86.3
2024-02-01,Austin,23.64,2.72,58.31
2024-02-02,Austin,21.53,3.55,54.63
2024-02-03,Austin,21.71,0.0,61.63
2024-02-04,Austin,22.46,0.0,58.09
2024-02-05,Austin,19.42,0.0,64.22
2024-02-06,Austin,20.32,0.0,37.76
2024-02-07,Austin,19.99,5.87,63.58
2024-02-08,Austin,20.31,0.0,86.24
2024-02-09,Austin,24.06,0.0,83.27
2024-02-10,Austin,22.16,6.0,56.73
2024-02-11,Austin,24.82,0.0,54.89
2024-02-12,Austin,25.01,0.0,59.08
2024-02-13,Austin,21.92,5.42,81.4
2024-02-14,Austin,24.29,3.21,60.81
2024-02-15,Austin,22.27,3.05,89.19
2024-02-16,Austin,21.41,0.0,58.49
2024-02-17,Austin,25.19,3.12,79.67
2024-02-18,Austin,25.37,4.96,38.72
2024-02-19,Austin,26.74,9.06,61.27
2024-02-20,Austin,20.77,0.0,65.09
2024-02-21,Austin,22.23,0.0,28.41
2024-02-22,Austin,22.8,2.97,88.11
2024-02-23,Austin,24.82,0.09,67.6
2024-02-24,Austin,24.53,5.7,59.2
2024-02-25,Austin,26.12,6.12,61.65
2024-02-26,Austin,23.91,6.6,45.73
2024-02-27,Austin,21.23,0.0,44.07
2024-02-28,Austin,25.65,0.0,64.09
2024-02-29,Austin,23.43,0.0,39.49
2024-03-01,Austin,24.33,1.12,68.25
2024-03-02,Austin,25.17,1.01,29.88
2024-03-03,Austin,26.82,1.57,61.59
2024-03-04,Austin,27.96,6.54,68.93
2024-03-05,Austin,24.83,1.94,64.8
2024-03-06,Austin,25.72,10.56,100.0
2024-03-07,Austin,25.56,0.0,40.97
2024-03-08,Austin,28.67,5.59,68.52
2024-03-09,Austin,24.78,0.0,93.56
2024-03-10,Austin,23.53,5.65,33.99
2024-03-11,Austin,24.8,6.96,55.01
2024-03-12,Austin,24.55,2.05,33.28
2024-03-13,Austin,22.3,5.57,51.56
2024-03-14,Austin,26.81,7.59,83.97
2024-03-15,Austin,22.2,0.0,70.75
2024-03-16,Austin,26.6,13.25,41.85
2024-03-17,Austin,27.87,3.86,27.2
2024-03-18,Austin,24.48,3.31,25.91
2024-03-19,Austin,21.47,0.0,65.18
2024-03-20,Austin,24.68,0.0,48.29
2024-03-21,Austin,22.83,0.0,23.59
2024-03-22,Austin,28.08,10.46,13.48
2024-03-23,Austin,24.8,0.0,56.51
2024-03-24,Austin,27.76,0.0,58.23
2024-03-25,Austin,31.74,1.44,95.32
2024-03-26,Austin,26.8,0.0,45.59
2024-03-27,Austin,25.79,0.0,42.72
2024-03-28,Austin,24.97,3.47,96.52
2024-03-29,Austin,24.86,4.31,27.44
2024-03-30,Austin,27.95,0.0,75.97
2024-03-31,Austin,25.67,1.4,53.99
2024-04-01,Austin,23.23,0.0,76.73
2024-04-02,Austin,25.85,0.46,68.87
2024-04-03,Austin,26.03,0.0,100.0
2024-04-04,Austin,27.3,2.64,49.73
2024-04-05,Austin,27.71,0.0,42.56
2024-04-06,Austin,29.17,2.15,44.73
2024-04-07,Austin,25.78,6.25,72.43
2024-04-08,Austin,27.69,0.0,78.98
2024-04-09,Austin,25.36,2.45,84.19
2024-04-10,Austin,27.1,3.76,20.32
2024-04-11,Austin,25.57,0.0,74.22
2024-04-12,Austin,27.61,0.49,46.66
2024-04-13,Austin,28.71,0.0,36.11
2024-04-14,Austin,23.89,0.0,42.77
2024-04-15,Austin,27.21,0.0,42.35
2024-04-16,Austin,25.37,3.05,93.84
2024-04-17,Austin,28.51,0.0,21.84
2024-04-18,Austin,25.42,0.0,36.16
2024-04-19,Austin,25.35,3.15,43.22
2024-04-20,Austin,24.01,0.0,51.77
2024-04-21,Austin,26.29,0.0,47.19
2024-04-22,Austin,24.34,1.97,65.52
2024-04-23,Austin,29.16,4.86,71.92
2024-04-24,Austin,24.48,0.0,49.44
2024-04-25,Austin,23.52,3.96,26.97
2024-04-26,Austin,26.05,1.41,74.67
2024-04-27,Austin,23.35,0.0,51.87
2024-04-28,Austin,23.85,6.03,75.94
2024-04-29,Austin,28.45,0.0,10.0
2024-04-30,Austin,23.73,3.15,74.29
2024-05-01,Austin,25.07,0.0,94.28
2024-05-02,Austin,22.31,0.63,38.4
2024-05-03,Austin,24.33,9.95,57.18
2024-05-04,Austin,23.92,0.0,54.26
2024-05-05,Austin,26.4,0.75,53.64
2024-05-06,Austin,26.21,0.43,85.84
2024-05-07,Austin,21.33,5.39,92.93
2024-05-08,Austin,25.81,0.0,47.23
2024-05-09,Austin,23.21,7.05,33.37
2024-05-10,Austin,21.55,0.0,43.48
2024-05-11,Austin,20.97,9.99,47.05
2024-05-12,Austin,24.74,2.09,60.08
2024-05-13,Austin,22.06,5.85,63.09
2024-05-14,Austin,23.32,0.0,51.4
2024-05-15,Austin,24.19,3.15,62.47
2024-05-16,Austin,21.38,11.72,50.41
2024-05-17,Austin,22.71,1.06,99.09
2024-05-18,Austin,22.06,0.09,62.37
2024-05-19,Austin,21.13,2.56,100.0
2024-05-20,Austin,22.99,3.32,45.64
2024-05-21,Austin,25.67,11.7,77.05
2024-05-22,Austin,23.43,0.83,67.83
2024-05-23,Austin,20.32,0.0,30.25
2024-05-24,Austin,22.67,0.0,50.01
2024-05-25,Austin,21.59,6.98,48.44
2024-05-26,Austin,23.8,6.7,38.57
2024-05-27,Austin,23.68,0.58,50.02
2024-05-28,Austin,20.73,1.98,51.7
2024-05-29,Austin,19.46,0.0,62.78
2024-05-30,Austin,20.67,4.64,61.05
2024-05-31,Austin,21.0,4.96,88.38
2024-06-01,Austin,23.62,8.7,77.41
2024-06-02,Austin,24.72,4.19,66.51
2024-06-03,Austin,24.88,0.0,55.72
2024-06-04,Austin,22.75,6.9,100.0
2024-06-05,Austin,20.3,0.0,53.36
2024-06-06,Austin,20.56,10.11,92.68
2024-06-07,Austin,19.66,3.27,47.77
2024-06-08,Austin,18.6,7.23,92.04
2024-06-09,Austin,18.06,3.21,55.14
2024-06-10,Austin,21.02,0.06,21.47
2024-06-11,Austin,21.14,0.48,56.01
2024-06-12,Austin,19.84,3.76,69.12
2024-06-13,Austin,15.54,4.78,21.82
2024-06-14,Austin,20.18,7.59,32.63
2024-06-15,Austin,19.13,7.29,51.02
2024-06-16,Austin,19.65,0.0,81.96
2024-06-17,Austin,18.2,0.71,79.68
2024-06-18,Austin,21.43,4.43,92.17
2024-06-19,Austin,14.7,5.33,57.36
2024-06-20,Austin,16.06,0.0,72.24
2024-06-21,Austin,19.21,8.71,83.53
2024-06-22,Austin,15.75,8.45,87.93
2024-06-23,Austin,16.6,2.14,41.32
